9.345229941546080443e-01
9.505950291866654966e-01
9.636535576502121003e-01
9.747030817347516196e-01
9.864222739456268707e-01
9.937886233353198095e-01
1.001154972725012859e+00
1.006512317735698714e+00
1.010530326493713105e+00
1.013878667125391653e+00
1.017561841820238344e+00
1.017227007757070423e+00
1.013543833062223953e+00
1.010195492430545183e+00
1.006512317735698714e+00
1.001489806788180781e+00
9.941234573984877310e-01
9.864222739456268707e-01
9.747030817347516196e-01
9.639883917133800217e-01
9.515995313761690388e-01
9.368668325967830501e-01
9.224689678805648718e-01
9.060620987853396091e-01
8.856372209320999556e-01
8.645426749525245702e-01
8.454571333519562693e-01
8.233580851828773417e-01
8.002545348242947609e-01
7.774858185288799906e-01
7.496945912859472871e-01
7.222381981061825051e-01
6.964559752422569971e-01
6.673254117466529411e-01
6.395341845037202377e-01
6.070552803764375227e-01
5.759157125018261603e-01
5.437716424377112556e-01
5.109579042472606192e-01
4.768048298041386301e-01
4.436562575505201278e-01
4.088335149810623514e-01
3.723366020957651901e-01
3.355048551473002183e-01
2.966641038198280511e-01
2.615065271872023533e-01
2.230006099228980521e-01
1.871733651639366780e-01
1.490022819628002426e-01
1.094918625089923297e-01
7.065111118152016256e-02
3.147552579088012947e-02
-6.360723347088450413e-03
-4.520147467456062107e-02
-8.437706006520065416e-02
-1.235526454558406872e-01
-1.627282308464806926e-01
-1.988903096686099881e-01
-2.380658950592500211e-01
-2.752324760708828588e-01
-3.120642230193478306e-01
-3.509049743468199978e-01
-3.857277169162777741e-01
-4.215549616752392037e-01
-4.577170404973684437e-01
-4.925397830668262755e-01
-5.260231893836126993e-01
-5.608459319530705312e-01
-5.926551679540175144e-01
-6.224553995759574132e-01
-6.522556311978972010e-01
-6.840648671988442953e-01
-7.131954306944483513e-01
-7.423259941900525183e-01
-7.677733829908101049e-01
-7.928859377283998811e-01
-8.179984924659896572e-01
-8.404323746982365062e-01
-8.635359250568190870e-01
-8.846304710363944723e-01
-9.043856807632983941e-01
-9.224667201743630418e-01
-9.405477595854276895e-01
-9.572894627438208737e-01
-9.720221615232068624e-01
-9.860851921762571193e-01
-9.978043843871323704e-01
-1.007179738155832505e+00
-1.015215755671861064e+00
-1.022247270998386304e+00
-1.030952956640750706e+00
-1.036645135714604482e+00
-1.039658642283115109e+00
-1.040328310409450951e+00
-1.040663144472618873e+00
-1.039658642283115109e+00
-1.036979969777772181e+00
-1.032292292893422170e+00
-1.028943952261743622e+00
-1.021577602872050461e+00
-1.013876419419189601e+00
-1.003161729397818114e+00
-9.901032009342715101e-01
-9.800581790392356440e-01
-9.686738208915282033e-01
-9.522669517963029406e-01
-9.351904145747418351e-01
-9.171093751636772984e-01
-8.966844973104375338e-01
-8.782686238362050757e-01
-8.551650734776224949e-01
-8.334008593717113778e-01
-8.099624749499609866e-01
-7.845150861492032890e-01
-7.580631951589420492e-01
-7.316113041686809204e-01
-7.024807406730767534e-01
-6.716760068616333124e-01
-6.418757752396934135e-01
-6.137497139335928997e-01
-5.802663076168065315e-01
-5.464480672368523528e-01
-5.143039971727374482e-01
-4.801509227296152926e-01
-4.443236779706539186e-01
-4.088312672748604104e-01
-3.740085247054025785e-01
-3.368419436937697409e-01
-2.993405286189690373e-01
-2.621739476073361441e-01
-2.263467028483747701e-01
-1.851621130787275415e-01
-1.463213617512553744e-01
-1.088199466764546847e-01
-6.863985909631106774e-02
-3.214294621101394106e-02
8.706809495465407667e-03
4.721272675976971589e-02
8.404447370823470154e-02
1.215458887830354190e-01
1.613911423000111700e-01
2.015712298801548008e-01
2.380681427654519067e-01
2.745650556507490681e-01
3.107271344728783080e-01
3.475588814213432798e-01
3.833861261803047094e-01
4.192133709392660834e-01
4.560451178877310552e-01
4.895285242045174234e-01
5.216725942686323281e-01
5.541514983959150431e-01
5.886394069022049536e-01
6.174351363346411992e-01
6.492443723355882934e-01
6.770355995785209968e-01
